item_id,name,category,supplier_info,stock_info,pricing_info,quality_metrics,storage_info,usage_metrics,sustainability_info
INV_7704,Artisanal Spices,"{'main_category': 'Dry Goods', 'sub_category': 'Canned', 'storage_type': 'Produce Storage', 'shelf_life': 120}","{'supplier_name': 'Supplier_140', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 8, 'quality_rating': 4.026751393963308, 'reliability_score': 0.9302750579532177}","{'current_stock': 782, 'minimum_stock': 13, 'maximum_stock': 1770, 'reorder_point': 122, 'reorder_quantity': 480, 'stock_turnover_rate': 5.00407216905046, 'stock_value': 5721.719384584488}","{'unit_price': 59.84, 'bulk_price': 47.87, 'wholesale_price': 41.89, 'price_history': {'last_month': 64.98, 'last_quarter': 65.99, 'last_year': 63.6}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.8026715069463165, 'consistency_score': 0.9772541405634798, 'quality_issues': ['packaging issues'], 'quality_improvements': ['better storage conditions', 'faster delivery']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -11.67523982514512, 'max': 11.744823674510657}, 'humidity_range': {'min': 43.67821662340793, 'max': 60.83978112022651}, 'storage_requirements': ['refrigerate after opening', 'protect from light']}","{'daily_usage': 37.03195742087106, 'weekly_usage': 277.5826338413671, 'monthly_usage': 573.2874428506533, 'usage_trend': 'decreasing', 'waste_rate': 0.09439855568980651, 'efficiency_score': 0.9303526278649162}","{'sustainability_rating': 0.8837582767890682, 'environmental_impact': 'low', 'sustainable_practices': ['organic production'], 'certifications': []}"
INV_2642,Local Flour,"{'main_category': 'Seafood', 'sub_category': 'Refrigerated', 'storage_type': 'Dry Storage', 'shelf_life': 225}","{'supplier_name': 'Supplier_202', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Weekly', 'lead_time': 7, 'quality_rating': 4.689776658316944, 'reliability_score': 0.8174427839806747}","{'current_stock': 775, 'minimum_stock': 19, 'maximum_stock': 1797, 'reorder_point': 158, 'reorder_quantity': 349, 'stock_turnover_rate': 9.632486123368158, 'stock_value': 8967.437700259548}","{'unit_price': 94.31, 'bulk_price': 75.45, 'wholesale_price': 66.02, 'price_history': {'last_month': 94.45, 'last_quarter': 76.66, 'last_year': 98.19}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.9000662223432295, 'consistency_score': 0.829169893733389, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -4.088721721119729, 'max': 24.122012068080107}, 'humidity_range': {'min': 44.11560855402042, 'max': 72.42293581554796}, 'storage_requirements': ['keep dry']}","{'daily_usage': 73.49588847026222, 'weekly_usage': 24.7272029358101, 'monthly_usage': 852.0175334440104, 'usage_trend': 'stable', 'waste_rate': 0.0997857190648375, 'efficiency_score': 0.7838846331362138}","{'sustainability_rating': 0.30679205444986124, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': ['organic', 'rainforest alliance']}"
INV_1278,Organic Beef,"{'main_category': 'Dry Goods', 'sub_category': 'Fresh', 'storage_type': 'Refrigeration', 'shelf_life': 129}","{'supplier_name': 'Supplier_940', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 9, 'quality_rating': 3.7937447351666904, 'reliability_score': 0.9861472885941805}","{'current_stock': 261, 'minimum_stock': 86, 'maximum_stock': 1854, 'reorder_point': 156, 'reorder_quantity': 460, 'stock_turnover_rate': 7.767442810172156, 'stock_value': 8709.91394362563}","{'unit_price': 5.73, 'bulk_price': 4.58, 'wholesale_price': 4.01, 'price_history': {'last_month': 5.79, 'last_quarter': 4.97, 'last_year': 5.25}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.7319411203729664, 'consistency_score': 0.9993399544506147, 'quality_issues': [], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 0.8946973608304916, 'max': 22.0092376083951}, 'humidity_range': {'min': 45.84884186218222, 'max': 79.80805051930122}, 'storage_requirements': []}","{'daily_usage': 47.22467079736181, 'weekly_usage': 198.62097007535274, 'monthly_usage': 1011.4530268797133, 'usage_trend': 'stable', 'waste_rate': 0.08810670560583699, 'efficiency_score': 0.861775261191826}","{'sustainability_rating': 0.616022572039699, 'environmental_impact': 'medium', 'sustainable_practices': ['organic production', 'recyclable packaging'], 'certifications': []}"
INV_2176,Sustainable Fruits,"{'main_category': 'Seafood', 'sub_category': 'Dried', 'storage_type': 'Freezer', 'shelf_life': 312}","{'supplier_name': 'Supplier_181', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 8, 'quality_rating': 3.997195600249593, 'reliability_score': 0.7970209831619829}","{'current_stock': 394, 'minimum_stock': 87, 'maximum_stock': 1899, 'reorder_point': 27, 'reorder_quantity': 169, 'stock_turnover_rate': 7.7412983699091695, 'stock_value': 4788.0720437669215}","{'unit_price': 31.73, 'bulk_price': 25.38, 'wholesale_price': 22.21, 'price_history': {'last_month': 30.29, 'last_quarter': 30.51, 'last_year': 25.36}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.7010239963547833, 'consistency_score': 0.8952568426999946, 'quality_issues': [], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': 0.8196744348355551, 'max': 11.820090992822694}, 'humidity_range': {'min': 39.68646941510385, 'max': 60.39701683469063}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 27.54503521123588, 'weekly_usage': 303.302151137988, 'monthly_usage': 104.60344239994888, 'usage_trend': 'decreasing', 'waste_rate': 0.04036614424389372, 'efficiency_score': 0.7769864996033908}","{'sustainability_rating': 0.14590102590711607, 'environmental_impact': 'high', 'sustainable_practices': ['organic production', 'recyclable packaging'], 'certifications': ['rainforest alliance', 'fair trade']}"
INV_3820,Local Chicken,"{'main_category': 'Seafood', 'sub_category': 'Ambient', 'storage_type': 'Produce Storage', 'shelf_life': 34}","{'supplier_name': 'Supplier_862', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 12, 'quality_rating': 4.111022356282722, 'reliability_score': 0.7269501257469219}","{'current_stock': 53, 'minimum_stock': 78, 'maximum_stock': 368, 'reorder_point': 87, 'reorder_quantity': 343, 'stock_turnover_rate': 4.775288828680679, 'stock_value': 8838.121344852372}","{'unit_price': 19.02, 'bulk_price': 15.22, 'wholesale_price': 13.32, 'price_history': {'last_month': 18.12, 'last_quarter': 17.51, 'last_year': 17.79}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.9653744922382652, 'consistency_score': 0.8468495528769661, 'quality_issues': ['variable freshness', 'occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -5.604470548079011, 'max': 1.5095848932925233}, 'humidity_range': {'min': 30.641673999372873, 'max': 78.68976894393745}, 'storage_requirements': []}","{'daily_usage': 52.12079462951623, 'weekly_usage': 99.27212836639437, 'monthly_usage': 1828.6754782175547, 'usage_trend': 'increasing', 'waste_rate': 0.0397541743544384, 'efficiency_score': 0.7353032004599547}","{'sustainability_rating': 0.5353821730019293, 'environmental_impact': 'medium', 'sustainable_practices': [], 'certifications': ['fair trade', 'sustainable seafood']}"
INV_6190,Free-range Spices,"{'main_category': 'Beverages', 'sub_category': 'Dried', 'storage_type': 'Dry Storage', 'shelf_life': 315}","{'supplier_name': 'Supplier_771', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Weekly', 'lead_time': 2, 'quality_rating': 3.778308438169222, 'reliability_score': 0.7471482597353358}","{'current_stock': 315, 'minimum_stock': 28, 'maximum_stock': 264, 'reorder_point': 58, 'reorder_quantity': 382, 'stock_turnover_rate': 7.023629026814092, 'stock_value': 9624.952179071845}","{'unit_price': 48.43, 'bulk_price': 38.75, 'wholesale_price': 33.9, 'price_history': {'last_month': 51.25, 'last_quarter': 55.11, 'last_year': 44.03}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.7115844116381753, 'consistency_score': 0.7172041674803251, 'quality_issues': ['delivery delays'], 'quality_improvements': []}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -12.157545941580935, 'max': 2.9397396566865295}, 'humidity_range': {'min': 38.79858277438467, 'max': 75.72627208665943}, 'storage_requirements': []}","{'daily_usage': 11.553313363920909, 'weekly_usage': 268.34126722890335, 'monthly_usage': 775.1305390636604, 'usage_trend': 'decreasing', 'waste_rate': 0.06767307544554917, 'efficiency_score': 0.8824930880140194}","{'sustainability_rating': 0.6490553415285266, 'environmental_impact': 'medium', 'sustainable_practices': ['local sourcing'], 'certifications': ['sustainable seafood']}"
INV_4053,Free-range Spices,"{'main_category': 'Beverages', 'sub_category': 'Frozen', 'storage_type': 'Wine Cellar', 'shelf_life': 154}","{'supplier_name': 'Supplier_227', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 11, 'quality_rating': 3.558960388257744, 'reliability_score': 0.8255817766777438}","{'current_stock': 605, 'minimum_stock': 52, 'maximum_stock': 1435, 'reorder_point': 79, 'reorder_quantity': 437, 'stock_turnover_rate': 1.4658236580872752, 'stock_value': 5811.002821515665}","{'unit_price': 41.17, 'bulk_price': 32.93, 'wholesale_price': 28.82, 'price_history': {'last_month': 44.19, 'last_quarter': 42.11, 'last_year': 44.52}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.9397620692634425, 'consistency_score': 0.8371647730423906, 'quality_issues': ['packaging issues'], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Freezer', 'temperature_range': {'min': 3.3762407918928155, 'max': 3.819180774713862}, 'humidity_range': {'min': 30.30746261855652, 'max': 70.2829127254398}, 'storage_requirements': []}","{'daily_usage': 34.395824015986484, 'weekly_usage': 412.56738841347055, 'monthly_usage': 250.29104972221847, 'usage_trend': 'increasing', 'waste_rate': 0.02876070376370711, 'efficiency_score': 0.9214530313311952}","{'sustainability_rating': 0.03260605738277267, 'environmental_impact': 'low', 'sustainable_practices': ['reduced waste', 'organic production', 'local sourcing'], 'certifications': []}"
INV_9295,Seasonal Fruits,"{'main_category': 'Dry Goods', 'sub_category': 'Refrigerated', 'storage_type': 'Wine Cellar', 'shelf_life': 264}","{'supplier_name': 'Supplier_366', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 1, 'quality_rating': 4.2459361701335645, 'reliability_score': 0.8587728467466875}","{'current_stock': 192, 'minimum_stock': 26, 'maximum_stock': 919, 'reorder_point': 39, 'reorder_quantity': 102, 'stock_turnover_rate': 8.16488977706901, 'stock_value': 4403.0557244585725}","{'unit_price': 86.26, 'bulk_price': 69.01, 'wholesale_price': 60.38, 'price_history': {'last_month': 90.86, 'last_quarter': 87.82, 'last_year': 98.29}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.9812325578446952, 'consistency_score': 0.8730005812181427, 'quality_issues': ['variable freshness', 'packaging issues'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': 0.9214390261316865, 'max': 18.74751233677003}, 'humidity_range': {'min': 48.63615604421293, 'max': 62.799771526088634}, 'storage_requirements': ['protect from light']}","{'daily_usage': 52.55595252369899, 'weekly_usage': 167.44076448602297, 'monthly_usage': 1512.7756289268925, 'usage_trend': 'decreasing', 'waste_rate': 0.05123082229232592, 'efficiency_score': 0.8991148853409485}","{'sustainability_rating': 0.29226395165445096, 'environmental_impact': 'high', 'sustainable_practices': [], 'certifications': ['fair trade']}"
INV_4905,Premium Chicken,"{'main_category': 'Produce', 'sub_category': 'Refrigerated', 'storage_type': 'Produce Storage', 'shelf_life': 336}","{'supplier_name': 'Supplier_555', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 4.067555139783709, 'reliability_score': 0.7057725080321828}","{'current_stock': 786, 'minimum_stock': 56, 'maximum_stock': 1812, 'reorder_point': 60, 'reorder_quantity': 76, 'stock_turnover_rate': 11.290047973850523, 'stock_value': 2932.31614279617}","{'unit_price': 2.71, 'bulk_price': 2.17, 'wholesale_price': 1.9, 'price_history': {'last_month': 2.86, 'last_quarter': 2.77, 'last_year': 2.07}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.9207383044980444, 'consistency_score': 0.8902496476964922, 'quality_issues': ['packaging issues'], 'quality_improvements': ['improved packaging', 'faster delivery']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': 9.612161887704332, 'max': 1.7975058293484976}, 'humidity_range': {'min': 36.13055188185468, 'max': 63.32611936683099}, 'storage_requirements': ['store in cool place', 'refrigerate after opening']}","{'daily_usage': 42.86663808485465, 'weekly_usage': 291.8382180564797, 'monthly_usage': 1455.0346643136138, 'usage_trend': 'decreasing', 'waste_rate': 0.012496003451445295, 'efficiency_score': 0.7097684679468783}","{'sustainability_rating': 0.9917640940341682, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging', 'reduced waste', 'organic production'], 'certifications': ['rainforest alliance', 'organic']}"
INV_1767,Local Milk,"{'main_category': 'Meat', 'sub_category': 'Refrigerated', 'storage_type': 'Wine Cellar', 'shelf_life': 207}","{'supplier_name': 'Supplier_511', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 5, 'quality_rating': 3.000927628305682, 'reliability_score': 0.8825129386334407}","{'current_stock': 134, 'minimum_stock': 94, 'maximum_stock': 321, 'reorder_point': 188, 'reorder_quantity': 491, 'stock_turnover_rate': 3.6759359138940306, 'stock_value': 7218.919997556695}","{'unit_price': 69.09, 'bulk_price': 55.28, 'wholesale_price': 48.37, 'price_history': {'last_month': 73.65, 'last_quarter': 77.63, 'last_year': 73.02}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.9710923927156268, 'consistency_score': 0.8092072768564238, 'quality_issues': ['occasional inconsistency', 'packaging issues'], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': 5.226754097990781, 'max': 2.2639184788984386}, 'humidity_range': {'min': 41.69588025747265, 'max': 62.411743857392985}, 'storage_requirements': ['protect from light', 'store in cool place']}","{'daily_usage': 48.15494016738194, 'weekly_usage': 301.9744757290546, 'monthly_usage': 1019.8434631227542, 'usage_trend': 'decreasing', 'waste_rate': 0.04468864315608687, 'efficiency_score': 0.986726319263205}","{'sustainability_rating': 0.9169000964073122, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing'], 'certifications': ['rainforest alliance']}"
INV_9436,Premium Flour,"{'main_category': 'Seafood', 'sub_category': 'Canned', 'storage_type': 'Produce Storage', 'shelf_life': 22}","{'supplier_name': 'Supplier_746', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 9, 'quality_rating': 4.039297820950597, 'reliability_score': 0.9592532928315589}","{'current_stock': 832, 'minimum_stock': 55, 'maximum_stock': 1151, 'reorder_point': 41, 'reorder_quantity': 93, 'stock_turnover_rate': 7.288486168940741, 'stock_value': 7573.586246111563}","{'unit_price': 85.92, 'bulk_price': 68.74, 'wholesale_price': 60.15, 'price_history': {'last_month': 94.12, 'last_quarter': 73.86, 'last_year': 74.13}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.9807968728166341, 'consistency_score': 0.8112748399107463, 'quality_issues': ['occasional inconsistency', 'delivery delays'], 'quality_improvements': ['better storage conditions']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -16.51118490062766, 'max': 14.455601025065565}, 'humidity_range': {'min': 44.17438849614821, 'max': 62.55466648121798}, 'storage_requirements': ['protect from light', 'refrigerate after opening']}","{'daily_usage': 40.22204159142582, 'weekly_usage': 184.44136299152157, 'monthly_usage': 1448.5008623872093, 'usage_trend': 'decreasing', 'waste_rate': 0.032347372051177076, 'efficiency_score': 0.9267709074702781}","{'sustainability_rating': 0.3890153442334937, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': ['fair trade', 'rainforest alliance']}"
INV_6494,Grass-fed Beef,"{'main_category': 'Dairy', 'sub_category': 'Refrigerated', 'storage_type': 'Wine Cellar', 'shelf_life': 127}","{'supplier_name': 'Supplier_370', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Weekly', 'lead_time': 13, 'quality_rating': 3.059422084041059, 'reliability_score': 0.7779106252165445}","{'current_stock': 737, 'minimum_stock': 91, 'maximum_stock': 1101, 'reorder_point': 159, 'reorder_quantity': 348, 'stock_turnover_rate': 9.947493507660399, 'stock_value': 9648.880018431446}","{'unit_price': 13.98, 'bulk_price': 11.18, 'wholesale_price': 9.79, 'price_history': {'last_month': 13.92, 'last_quarter': 14.89, 'last_year': 12.06}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.7721723800713146, 'consistency_score': 0.7598471943038264, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': 1.7090768430075869, 'max': 24.431802442981066}, 'humidity_range': {'min': 38.46874971394058, 'max': 71.87514167834439}, 'storage_requirements': []}","{'daily_usage': 69.84818976841959, 'weekly_usage': 471.62665993198016, 'monthly_usage': 1573.3307404704933, 'usage_trend': 'increasing', 'waste_rate': 0.03772352546642574, 'efficiency_score': 0.8029072065812165}","{'sustainability_rating': 0.9447372157170674, 'environmental_impact': 'high', 'sustainable_practices': ['reduced waste', 'recyclable packaging'], 'certifications': []}"
INV_3493,Wild-caught Flour,"{'main_category': 'Dry Goods', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 171}","{'supplier_name': 'Supplier_730', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 11, 'quality_rating': 3.0450411557218366, 'reliability_score': 0.8324092652999691}","{'current_stock': 227, 'minimum_stock': 97, 'maximum_stock': 380, 'reorder_point': 34, 'reorder_quantity': 426, 'stock_turnover_rate': 4.427487149202946, 'stock_value': 1198.7332822871047}","{'unit_price': 99.58, 'bulk_price': 79.66, 'wholesale_price': 69.71, 'price_history': {'last_month': 103.27, 'last_quarter': 114.11, 'last_year': 115.95}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.8309189677450853, 'consistency_score': 0.8331622928757945, 'quality_issues': ['occasional inconsistency', 'delivery delays'], 'quality_improvements': []}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -11.152704455193101, 'max': 10.062726771583613}, 'humidity_range': {'min': 46.5350267933719, 'max': 74.48620784628214}, 'storage_requirements': ['protect from light']}","{'daily_usage': 29.349259651980656, 'weekly_usage': 249.8162303951796, 'monthly_usage': 1422.7473027021676, 'usage_trend': 'stable', 'waste_rate': 0.050463812581859196, 'efficiency_score': 0.8613399019002846}","{'sustainability_rating': 0.6126975612410398, 'environmental_impact': 'medium', 'sustainable_practices': ['organic production'], 'certifications': ['fair trade', 'organic']}"
INV_7716,Fresh Spices,"{'main_category': 'Seafood', 'sub_category': 'Ambient', 'storage_type': 'Wine Cellar', 'shelf_life': 109}","{'supplier_name': 'Supplier_161', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Daily', 'lead_time': 5, 'quality_rating': 3.959819613235399, 'reliability_score': 0.7476194239911994}","{'current_stock': 967, 'minimum_stock': 23, 'maximum_stock': 619, 'reorder_point': 150, 'reorder_quantity': 93, 'stock_turnover_rate': 5.684200352094521, 'stock_value': 6006.769199669136}","{'unit_price': 61.21, 'bulk_price': 48.96, 'wholesale_price': 42.84, 'price_history': {'last_month': 62.83, 'last_quarter': 49.37, 'last_year': 48.1}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.911529366639055, 'consistency_score': 0.7405687805845982, 'quality_issues': [], 'quality_improvements': ['improved packaging', 'faster delivery']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -0.09731331771593332, 'max': 13.46455518787441}, 'humidity_range': {'min': 32.44285291009958, 'max': 75.24162138429907}, 'storage_requirements': ['protect from light']}","{'daily_usage': 86.22123620759365, 'weekly_usage': 14.949230554950073, 'monthly_usage': 886.3838451410534, 'usage_trend': 'stable', 'waste_rate': 0.07927640069913205, 'efficiency_score': 0.8823439043313088}","{'sustainability_rating': 0.0376575810563321, 'environmental_impact': 'high', 'sustainable_practices': ['recyclable packaging', 'organic production'], 'certifications': []}"
INV_8513,Artisanal Chicken,"{'main_category': 'Dairy', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 344}","{'supplier_name': 'Supplier_128', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 9, 'quality_rating': 3.18637723526429, 'reliability_score': 0.8376968362249075}","{'current_stock': 954, 'minimum_stock': 87, 'maximum_stock': 1593, 'reorder_point': 151, 'reorder_quantity': 271, 'stock_turnover_rate': 5.96529041378439, 'stock_value': 7071.109573082207}","{'unit_price': 75.96, 'bulk_price': 60.77, 'wholesale_price': 53.18, 'price_history': {'last_month': 82.12, 'last_quarter': 73.45, 'last_year': 71.17}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.7694686067001255, 'consistency_score': 0.7511219130777487, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': 0.81548778422626, 'max': 6.289794728631088}, 'humidity_range': {'min': 44.48522465002632, 'max': 79.63758297870325}, 'storage_requirements': ['protect from light', 'refrigerate after opening']}","{'daily_usage': 31.6889971170941, 'weekly_usage': 131.08957801064713, 'monthly_usage': 1706.992565036609, 'usage_trend': 'decreasing', 'waste_rate': 0.0393986110070987, 'efficiency_score': 0.7723114696897239}","{'sustainability_rating': 0.13107549254886697, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging', 'organic production'], 'certifications': ['sustainable seafood']}"
INV_8012,Organic Spices,"{'main_category': 'Dairy', 'sub_category': 'Fresh', 'storage_type': 'Freezer', 'shelf_life': 344}","{'supplier_name': 'Supplier_753', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Bi-weekly', 'lead_time': 13, 'quality_rating': 3.0837727501515584, 'reliability_score': 0.8657005679435109}","{'current_stock': 762, 'minimum_stock': 49, 'maximum_stock': 826, 'reorder_point': 78, 'reorder_quantity': 277, 'stock_turnover_rate': 3.599749398415364, 'stock_value': 298.50972790965113}","{'unit_price': 73.16, 'bulk_price': 58.53, 'wholesale_price': 51.21, 'price_history': {'last_month': 69.41, 'last_quarter': 63.96, 'last_year': 58.22}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.8507113974975823, 'consistency_score': 0.8399694295139234, 'quality_issues': ['delivery delays', 'variable freshness'], 'quality_improvements': []}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 0.03774399341153156, 'max': 24.291672282042743}, 'humidity_range': {'min': 49.07803632168837, 'max': 78.38823149470966}, 'storage_requirements': ['keep dry']}","{'daily_usage': 88.69629521336414, 'weekly_usage': 222.67798025236118, 'monthly_usage': 1430.1955499543517, 'usage_trend': 'decreasing', 'waste_rate': 0.025805848331840422, 'efficiency_score': 0.7996367491915135}","{'sustainability_rating': 0.07733072183628753, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing'], 'certifications': []}"
INV_2859,Premium Chicken,"{'main_category': 'Produce', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 182}","{'supplier_name': 'Supplier_161', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 3.6949887306339306, 'reliability_score': 0.9801072454204822}","{'current_stock': 706, 'minimum_stock': 99, 'maximum_stock': 1266, 'reorder_point': 162, 'reorder_quantity': 430, 'stock_turnover_rate': 1.048276485831105, 'stock_value': 8823.94054066492}","{'unit_price': 82.13, 'bulk_price': 65.7, 'wholesale_price': 57.49, 'price_history': {'last_month': 84.49, 'last_quarter': 83.53, 'last_year': 99.56}, 'price_trend': 'decreasing'}","{'quality_grade': 'A', 'freshness_score': 0.8175817932639696, 'consistency_score': 0.9549075663764496, 'quality_issues': ['variable freshness', 'occasional inconsistency'], 'quality_improvements': ['improved packaging']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': 5.6660934217863, 'max': 16.351547511685467}, 'humidity_range': {'min': 42.91452558206534, 'max': 78.41127243231483}, 'storage_requirements': ['protect from light', 'keep dry']}","{'daily_usage': 18.66921037585832, 'weekly_usage': 177.18749701625964, 'monthly_usage': 342.927711911101, 'usage_trend': 'decreasing', 'waste_rate': 0.08973544476215416, 'efficiency_score': 0.7297165847800571}","{'sustainability_rating': 0.8459031813589579, 'environmental_impact': 'low', 'sustainable_practices': ['reduced waste'], 'certifications': ['fair trade']}"
INV_9908,Craft Wine,"{'main_category': 'Frozen', 'sub_category': 'Frozen', 'storage_type': 'Dry Storage', 'shelf_life': 64}","{'supplier_name': 'Supplier_557', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 14, 'quality_rating': 4.411434143499873, 'reliability_score': 0.9157295414843049}","{'current_stock': 948, 'minimum_stock': 10, 'maximum_stock': 1185, 'reorder_point': 198, 'reorder_quantity': 271, 'stock_turnover_rate': 8.327312338512543, 'stock_value': 2334.397911626314}","{'unit_price': 40.83, 'bulk_price': 32.66, 'wholesale_price': 28.58, 'price_history': {'last_month': 44.45, 'last_quarter': 42.76, 'last_year': 51.62}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.8558057817017781, 'consistency_score': 0.7374450389220355, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -7.463182542366214, 'max': 6.8163513388371095}, 'humidity_range': {'min': 40.59431657660451, 'max': 71.45983405166666}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 74.62301004531575, 'weekly_usage': 325.4074797828802, 'monthly_usage': 843.1129473758585, 'usage_trend': 'decreasing', 'waste_rate': 0.032963783833579424, 'efficiency_score': 0.9969251409280966}","{'sustainability_rating': 0.5058138706858115, 'environmental_impact': 'medium', 'sustainable_practices': ['reduced waste', 'local sourcing'], 'certifications': ['rainforest alliance']}"
INV_2558,Local Cheese,"{'main_category': 'Dry Goods', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 106}","{'supplier_name': 'Supplier_667', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 1, 'quality_rating': 4.794773258090478, 'reliability_score': 0.8511753809491924}","{'current_stock': 286, 'minimum_stock': 41, 'maximum_stock': 1864, 'reorder_point': 52, 'reorder_quantity': 276, 'stock_turnover_rate': 3.771125916726952, 'stock_value': 3195.0897958833852}","{'unit_price': 13.61, 'bulk_price': 10.89, 'wholesale_price': 9.53, 'price_history': {'last_month': 12.44, 'last_quarter': 14.17, 'last_year': 16.63}, 'price_trend': 'decreasing'}","{'quality_grade': 'C', 'freshness_score': 0.9145375632045019, 'consistency_score': 0.7036739595013878, 'quality_issues': ['delivery delays', 'occasional inconsistency'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -18.1380023190884, 'max': 11.690982692668856}, 'humidity_range': {'min': 45.52898568707213, 'max': 76.28614825218584}, 'storage_requirements': ['keep dry', 'store in cool place']}","{'daily_usage': 6.811271934341031, 'weekly_usage': 478.896549280858, 'monthly_usage': 476.5682541756504, 'usage_trend': 'stable', 'waste_rate': 0.06107525712154512, 'efficiency_score': 0.8993371182081118}","{'sustainability_rating': 0.032674546160504025, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging'], 'certifications': ['organic']}"
